,用户id,用户姓名,发表日期,国家,省份,市区,说说内容,积极情感分数,消极情感分数,积极情感均值,消极情感均值,积极情感方差,消极情感方差
6385,1813481991,贾士鑫,2014-06-01,中国,江苏,南京,下雨了连雨也在为我哭泣吗为什么所有的铮铮誓言都那么不堪一击就像盛开的花儿最终还是在雨中低下了头,0.0,28.0,0.0,1.0,0.0,0.8
6386,1813481991,贾士鑫,2014-06-01,中国,江苏,南京,委屈我不会说好听的话或许有意无意之间就伤害了你我不是一个好女孩不值得任何人等待,0.0,69.0,0.0,3.3,0.0,1.8
6387,1813481991,贾士鑫,2014-05-30,中国,江苏,南京,委屈你们从来都只会一味的责怪我从来都只会把错误归咎在我的身上你们何曾想我的感受,0.0,66.0,0.0,2.6,0.0,1.3
6388,1813481991,贾士鑫,2014-05-23,中国,江苏,南京,你若流泪先湿的是我的心,0.0,7.0,0.0,0.8,0.0,0.4
6389,1813481991,贾士鑫,2014-05-23,中国,江苏,南京,委屈为什么啊难道我还不够努力吗,2.0,15.0,0.2,1.7,0.4,0.9
6390,1813481991,贾士鑫,2014-05-22,中国,江苏,南京,血拼去这次要是再考不好就在端午节那天投江找屈原去让他好好教教俺语文,0.0,15.0,0.0,0.8,0.0,0.4
6391,1813481991,贾士鑫,2014-05-12,中国,江苏,南京,血拼去努力过就不会后悔,5.0,6.0,0.7,0.9,0.5,1.4
6392,1813481991,贾士鑫,2014-05-12,中国,江苏,南京,风筝飞的在高它终会回到扯着风筝的人手里不要说留不留走不走还不如来一句爱不爱,0.0,19.0,0.0,0.8,0.0,1.1
6393,1813481991,贾士鑫,2014-05-04,中国,江苏,南京,不要迟到童鞋们朋友们亲人们网友们我们两个月后再聊天吧有事请打,0.0,39.0,0.0,1.9,0.0,0.2
6394,1813481991,贾士鑫,2014-04-26,中国,江苏,南京,我要是被人殴了谁帮我帮我的点个赞,0.0,0.0,0.0,0.0,0.0,0.0
6395,1813481991,贾士鑫,2014-04-25,中国,江苏,南京,时间教会了我感情不是游戏婚姻不是儿戏一切都要将心比心,0.0,15.0,0.0,1.1,0.0,0.9
6396,1813481991,贾士鑫,2014-04-25,中国,江苏,南京,你把我当成什么了你有没有体会我的感受你有没有换位思考一下你高兴就过来哄哄挑逗挑逗不高兴就板着脸爱理不理在你心目中我是什么一只逆来顺受的猫还是一个被你握在手心的玩偶告诉能和你说句话那是给你面子,51.0,73.0,0.9,1.2,0.6,1.0
6397,1813481991,贾士鑫,2014-04-25,中国,江苏,南京,呀呀呀我可爱的外甥爱死你了,6.0,0.0,0.7,0.0,0.5,0.0
6398,1813481991,贾士鑫,2014-04-24,中国,江苏,南京,我的存在并不是为了取悦你不要太看得起自己但别看不起自己,9.0,24.0,0.6,1.6,0.5,1.5
6399,1813481991,贾士鑫,2014-04-24,中国,江苏,南京,有见识没行动叫梦想有行动没见识叫混时间有行动有见识可以改变世界致正在为自己的前程所努力的人,-21.0,0.0,-0.7,0.0,0.4,0.0
6400,1813481991,贾士鑫,2014-04-24,中国,江苏,南京,我们必须接受有限的失望但是我们不能失去无限的希望,12.0,17.0,0.9,1.3,0.5,1.3
6401,1813481991,贾士鑫,2014-04-24,中国,江苏,南京,梦想是一个天真的词实现梦想是一个残酷的词,25.0,3.0,2.1,0.2,1.0,0.4
6402,1813481991,贾士鑫,2014-04-24,中国,江苏,南京,对于物理我真想放弃了,0.0,2.0,0.0,0.3,0.0,0.5
6403,1813481991,贾士鑫,2014-04-23,中国,江苏,南京,梦里来梦里去的究竟是泪流满面还是曲终人散如果那些精致的记忆仅仅是梦我该沉默还是忧伤,11.0,20.0,0.5,0.9,0.5,0.7
6404,1813481991,贾士鑫,2014-04-23,中国,江苏,南京,世界上有一种植物它永远对着太阳的方向它是一位女神的化身因为爱上了太阳神阿波罗情愿一生追随着他的方向,16.0,0.0,0.6,0.0,0.8,0.0
6405,1813481991,贾士鑫,2014-04-23,中国,江苏,南京,有些事一旦错过就不会重来有些人一旦错过就永远不在,0.0,20.0,0.0,1.2,0.0,0.8
6406,1813481991,贾士鑫,2014-04-23,中国,江苏,南京,累觉不爱一切终将黯淡唯有被爱的目光镀在金的日子在岁月的深谷里永远闪着光芒,1.0,18.0,0.0,0.8,0.2,0.4
6407,1813481991,贾士鑫,2014-04-22,中国,江苏,南京,若爱请深爱若弃请彻底等待本身就是一个错误,0.0,1.0,0.0,0.1,0.0,0.3
6408,1813481991,贾士鑫,2014-04-22,中国,江苏,南京,本来想保护自己不受伤害于是便学起了刺猬以为这样自己就能开心到头来发现自己被自己弄的遍体磷伤,4.0,0.0,0.2,0.0,0.9,0.0
6409,1813481991,贾士鑫,2014-04-20,中国,江苏,南京,忘记一个人只需要三秒第一秒忘记相遇第二秒忘记相处第三秒忘记相爱,0.0,36.0,0.0,2.0,0.0,1.1
6410,1813481991,贾士鑫,2014-04-20,中国,江苏,南京,看一个人的心术看他的眼神看一个人的身价看他的对手看一个人的底牌看他的朋友,0.0,10.0,0.0,0.4,0.0,0.5
6411,1813481991,贾士鑫,2014-04-17,中国,江苏,南京,累觉不爱当你和别人聊的很的时候别忘了还有那么一个人在辛辛苦苦的等你一个回复,0.0,0.0,0.0,0.0,0.0,0.0
6412,1813481991,贾士鑫,2014-04-16,中国,江苏,南京,天啊谁能告诉我咋能给壁虎撵走烦死了,0.0,5.0,0.0,0.4,0.0,0.7
6413,1813481991,贾士鑫,2014-04-15,中国,江苏,南京,最后的最后没有真正开始的结束就这样结束了说不上开心说不上失望说不上心碎说不上无奈说不上感觉唯有一丝轻松掠过心间,58.0,58.0,2.1,2.1,1.4,1.5
6414,1813481991,贾士鑫,2014-04-15,中国,江苏,南京,累觉不爱没有开始的结束一切都在意料之中当你觉得你没有能力去给一个人爱的时候就放手,9.0,30.0,0.4,1.4,0.5,0.6
6415,1813481991,贾士鑫,2014-04-14,中国,江苏,南京,愿再无灾难不要对我那么好这会让我心里更惭愧,0.0,35.0,0.0,2.3,0.0,3.2
6416,1813481991,贾士鑫,2014-04-12,中国,江苏,南京,我滴个天那我在写作业居然听到窗户上有动静吓死我了个了猜我发现了啥,0.0,16.0,0.0,0.7,0.0,0.5
6417,1813481991,贾士鑫,2014-04-12,中国,江苏,南京,某个人这篇写给你我选择放弃你因为我深爱在感情上我输了有的东西你再喜欢也不会属于你的有的东西你再留恋也注定要放弃人生总有许多种爱但别让你的爱成为一种伤害有些缘分是注定要失去的有些缘分是永远都不会有好结果的爱一个人不一定要拥有但拥有一个人就一定要好好的去爱她男人哭了因为他真的爱了女人哭了却是因为她放弃了如果真诚是一种伤害我选择沉默如果沉默是一种伤害我选择离开如果失去是痛苦你怕不怕付出如果迷乱是痛苦你会不会选择结束如果追求是痛苦你会不会选择执迷不悟如果分离是痛苦我该向谁倾诉好多事情都是后来才看清楚好多事情都是当时糊里糊涂但清醒时一切都已经太晚一切都已成往事有一种爱明明是深爱却说不出来有一种爱明明想放弃却无法放弃有一种爱明知是煎熬却又舍不得有一种爱明知没有结果心却收不回来在决定放弃你的那一刻我哭了我的眼泪证明了我的心如果轻易就能放弃一个人那你是真的爱她吗时间是情感受伤最好的治愈者什么是勇气是哭着要你爱我还是让自己哭着离开为什么我们总是不懂得珍,26.0,4731.5,0.1,17.1,0.3,10.4
6418,1813481991,贾士鑫,2014-04-11,中国,江苏,南京,一颗流星划过天际我错过了许愿一朵浪花溅在岩石上我错过了祝福一段故事说了一遍我错过了聆听人生只有一次我不想错过不该错过的且行且珍惜,0.0,85.0,0.0,2.2,0.0,1.5
6419,1813481991,贾士鑫,2014-04-11,中国,江苏,南京,且行且珍惜拥有的东西就要珍惜不要等到失去了才来叹息,12.0,23.0,0.8,1.5,0.4,1.4
6420,1813481991,贾士鑫,2014-04-10,中国,江苏,南京,坚持了改坚持的是执着放弃了不应该放弃的是懦弱,27.0,13.0,1.8,0.9,0.4,1.0
6421,1813481991,贾士鑫,2014-04-10,中国,江苏,南京,成功天赋努力机遇突然觉得未来好迷茫压力山大咦不管我们是谁我们都要为了我们的未来拼搏尽管未来的路充满泥泞我们也要咬牙踏过去,105.0,144.0,2.9,4.0,0.4,2.1
6422,1813481991,贾士鑫,2014-04-09,中国,江苏,南京,讨厌莫名其妙不相信我就不要说的那么好听,0.0,34.0,0.0,3.1,0.0,1.0
6423,1813481991,贾士鑫,2014-04-09,中国,江苏,南京,再一次失望为什么,0.0,2.0,0.0,0.5,0.0,0.5
6424,1813481991,贾士鑫,2014-04-07,中国,江苏,南京,怕把真心交给你换来的是伤心对不起伤不起我就是那么懦弱,0.0,15.0,0.0,1.0,0.0,1.2
6425,1813481991,贾士鑫,2014-04-06,中国,江苏,南京,不懂我就不要乱猜乱说乱传这样只会让别人讨厌,0.0,18.0,0.0,1.4,0.0,1.1
6426,1813481991,贾士鑫,2014-04-06,中国,江苏,南京,有时真的只是想让你更在乎我,4.0,0.0,0.4,0.0,0.8,0.0
6427,1813481991,贾士鑫,2014-04-06,中国,江苏,南京,呵呵缘分以前相信过一次现在对于我来说缘分就是白娘子和小青的恶作剧,14.0,3.0,0.8,0.2,0.4,0.7
6428,1813481991,贾士鑫,2014-04-06,中国,江苏,南京,羡慕是嫉妒的弟弟恨是嫉妒的哥哥终有一天这三兄弟会把自己和你伤的遍体鳞伤简简单单的走完一生轰轰烈烈的去追求一次,32.0,55.0,1.0,1.7,0.0,0.6
6429,1813481991,贾士鑫,2014-04-06,中国,江苏,南京,这小糖好可爱呢都舍不得动口了,18.0,0.0,2.2,0.0,1.3,0.0
6430,1813481991,贾士鑫,2014-04-06,中国,江苏,南京,在微笑的背后往往会有很多泪水这是别人注意不到的我们极力用微笑去装扮自己最后我们淹没在了泪水中一个人伤心一个人沉思一个人离开最后的最后眼泪再也哭不出来了心也就跟着死了,86.0,119.0,1.7,2.3,0.7,1.9
6431,1813481991,贾士鑫,2014-04-03,中国,江苏,南京,如果都设置了访问权限那我们就没必要聊天了把我们的语言也设置个权限吧,-12.0,0.0,-0.5,0.0,0.5,0.0
6432,1813481991,贾士鑫,2014-04-03,中国,江苏,南京,减肥进行时,2.0,0.0,0.7,0.0,0.5,0.0
6433,1813481991,贾士鑫,2014-03-29,中国,江苏,南京,不是我不哭就代表我不伤心不是我不理你就代表我不在乎你不是我不看你就代表我不关注你不是我不抱你就代表我不爱你其实你就是我的全部,0.0,231.0,0.0,5.0,0.0,2.2
6434,1813481991,贾士鑫,2014-03-29,中国,江苏,南京,  转发内容:,9.0,0.0,1.8,0.0,0.4,0.0
6435,1813481991,贾士鑫,2014-03-28,中国,江苏,南京,不经意间发现自己错过太多伤害太多留下太多众里寻他千百度蓦然回首那人却在灯火阑珊处喜欢一个人就好好的去爱别给自己留下遗憾,108.0,274.0,3.3,8.3,4.3,3.7
6436,1813481991,贾士鑫,2014-03-22,中国,江苏,南京,聚也不是开始散也不是结束同窗数载凝聚着无数美好瞬间将就还铭刻在我的记忆中朋友有你真好,35.0,50.0,1.2,1.7,0.9,0.6
6437,1813481991,贾士鑫,2014-03-21,中国,江苏,南京,因为拥有所以不懂得失去的痛苦因为失去所以才学会了珍惜因为珍惜所以选择携手到老,31.0,45.0,1.4,2.0,0.6,1.3
6438,1813481991,贾士鑫,2014-03-21,中国,江苏,南京,自己的心唯有自己懂别人再好也不会懂你的全部最后只能静静的把一切吞进肚子里自己默默的流泪,0.0,55.0,0.0,2.0,0.0,1.6
6439,1813481991,贾士鑫,2014-03-20,中国,江苏,南京,良药苦口利于病忠言逆耳利于行,0.0,0.0,0.0,0.0,0.0,0.0
6440,1813481991,贾士鑫,2014-03-19,中国,江苏,南京,我很爱你我很想你  转发内容:我很爱你我很想你,129.0,0.0,6.1,0.0,4.8,0.0
6441,1813481991,贾士鑫,2014-03-17,中国,江苏,南京,跑操好累,0.0,0.0,0.0,0.0,0.0,0.0
6442,1813481991,贾士鑫,2014-03-16,中国,江苏,南京,愿得一人心白首不相离  转发内容:愿得一人心白首不相离,19.0,0.0,1.3,0.0,0.9,0.0
6443,1813481991,贾士鑫,2014-03-11,中国,江苏,南京,好好学习,0.0,0.0,0.0,0.0,0.0,0.0
6444,1813481991,贾士鑫,2014-03-11,中国,江苏,南京,大家都是同学别开玩笑也别找我开玩笑呀,0.0,7.0,0.0,0.7,0.0,0.8
6445,1813481991,贾士鑫,2014-03-08,中国,江苏,南京,太多的情绪得不到释怀终极我只能安静地做着自己,5.0,10.0,0.4,0.8,0.5,0.4
6446,1813481991,贾士鑫,2014-03-08,中国,江苏,南京,太多的情绪得不到开释终极我只能安静地做着自己,5.0,10.0,0.4,0.8,0.5,0.4
6447,1813481991,贾士鑫,2014-03-07,中国,江苏,南京,考考考老师的法宝分分分学生的命根,0.0,0.0,0.0,0.0,0.0,0.0
6448,1813481991,贾士鑫,2014-03-06,中国,江苏,南京,让痛苦来的更猛烈些吧比起那虐心的难受这样又算的了什么,0.0,49.5,0.0,2.6,0.0,1.1
6449,1813481991,贾士鑫,2014-03-05,中国,江苏,南京,别太过分,0.0,0.0,0.0,0.0,0.0,0.0
6450,1813481991,贾士鑫,2014-03-02,中国,江苏,南京,无限烦恼中每天都在与时间赛跑,0.0,8.0,0.0,0.9,0.0,0.3
6451,1813481991,贾士鑫,2014-03-02,中国,江苏,南京,是的太在乎了吧你有过吗  转发内容:是的太在乎了吧你有过吗,146.0,0.0,5.8,0.0,3.4,0.0
6452,1813481991,贾士鑫,2014-03-02,中国,江苏,南京,无限烦恼中,0.0,2.0,0.0,0.7,0.0,0.5
6453,1813481991,贾士鑫,2014-03-01,中国,江苏,南京,不就是换个网名吗有啥好说的不就是许嵩的一首歌来,0.0,0.0,0.0,0.0,0.0,0.0
6454,1813481991,贾士鑫,2014-03-01,中国,江苏,南京,啊啊啊受不了了介哭的听的人心碎,0.0,9.0,0.0,1.0,0.0,0.5
6455,1813481991,贾士鑫,2014-03-01,中国,江苏,南京,如果生活是一条单行道我希望你走在我前面如果生活是一条双行道我希望你能牵着我到老,29.0,0.0,1.1,0.0,0.7,0.0
6456,1813481991,贾士鑫,2014-02-26,中国,江苏,南京,酸甜苦辣咸快乐每一天乐悲,4.0,0.0,0.7,0.0,0.5,0.0
6457,1813481991,贾士鑫,2014-02-26,中国,江苏,南京,想一想自己是那样的那个他她吗  转发内容:想一想自己是那样的那个他她吗,41.0,0.0,1.8,0.0,1.4,0.0
6458,1813481991,贾士鑫,2014-02-26,中国,江苏,南京,让我心疼,0.0,1.0,0.0,0.3,0.0,0.5
6459,1813481991,贾士鑫,2014-02-26,中国,江苏,南京,累烦,0.0,0.0,0.0,0.0,0.0,0.0
6460,1813481991,贾士鑫,2014-02-15,中国,江苏,南京,短暂的分别不是永别誓言与等待不会输给时间时间我们向你宣战,0.0,37.0,0.0,2.3,0.0,0.8
6461,1813481991,贾士鑫,2014-02-10,中国,江苏,南京,好烦啊上学的时候想放假放假的时候想上学这种奇怪的感觉什么时候才能消失啊,3.0,10.0,0.1,0.5,0.3,0.7
6462,1813481991,贾士鑫,2014-02-10,中国,江苏,南京,玫瑰说不是所有的玫瑰都代表爱情钻石说不是所有的钻石都代表永恒我说不是任何人都能替代你因为相信所以携手到老,44.0,63.0,1.4,2.0,1.0,1.0
6463,1813481991,贾士鑫,2014-02-07,中国,江苏,南京,这个寒假感觉好漫长不知道是寒假过的不开心还是没有老师的教鞭抽打着不习惯了,-30.0,70.0,-1.3,3.0,1.9,3.8
6464,1813481991,贾士鑫,2014-02-01,中国,江苏,南京,世界上最遥远的距离莫过于在他她的面前没有勇气说出我爱你,0.0,0.0,0.0,0.0,0.0,0.0
6465,1813481991,贾士鑫,2014-02-01,中国,江苏,南京,同意  转发内容:同意,19.0,0.0,2.7,0.0,0.9,0.0
6466,1813481991,贾士鑫,2014-01-28,中国,江苏,南京,力挺一菲  转发内容:力挺一菲,13.0,0.0,1.4,0.0,0.8,0.0
6467,1813481991,贾士鑫,2014-01-22,中国,江苏,南京,谁与谁错肩谁和谁永远谁在残阳如血的暮色里等待风起谁在猛然流泪的浓雾中撕裂记忆落,0.0,18.0,0.0,0.7,0.0,1.1
6468,1813481991,贾士鑫,2013-11-22,中国,江苏,南京,谁那么不要脸天天上我号找死啊,0.0,14.0,0.0,1.6,0.0,0.8
6469,1813481991,贾士鑫,2013-05-02,中国,江苏,南京,如果情感和岁月也能轻轻撕碎扔到海中那么我愿意从此就在海底沉默你的言语我爱听却不懂得我的沉默你愿见却不明白,47.0,56.0,1.3,1.5,0.9,1.0
6470,1813481991,贾士鑫,2013-04-18,中国,江苏,南京,我那么信任的人现在居然这样对我我们的友谊经不起别人的挑拨离间她居然深信不疑为什么,56.0,31.0,2.7,1.5,1.3,1.4
6471,1813481991,贾士鑫,2013-03-22,中国,江苏,南京,这个星期找到四叶草了好开心呀,0.0,0.0,0.0,0.0,0.0,0.0
6472,1813481991,贾士鑫,2011-12-08,中国,江苏,南京,  转发内容:,9.0,0.0,1.8,0.0,0.4,0.0
6473,1838562924,外联部部长李梦运,2019-05-26,中国,河南,商丘,看到第四届达人秀了  转发内容:看到第四届达人秀了,17.0,0.0,1.3,0.0,0.9,0.0
6474,1838562924,外联部部长李梦运,2019-05-24,中国,河南,商丘,我这有票来玩吧  转发内容:我这有票来玩吧,19.0,0.0,1.3,0.0,0.9,0.0
6475,1838562924,外联部部长李梦运,2019-04-12,中国,河南,商丘,又是雨天不知不觉一年喽时间是个好东西不仅飘洋过海也能穿越四季你跨过大半个中国穿越人流溶化了四季人说一个人注定会遇到两个人一个惊艳了时光一个温柔了岁月奈何情不知所起一往而情深接下来一起相约看流过的经年叹似水的年华斯人若彩虹遇上方知有加油匆匆太美不等闲,55.0,311.0,0.8,4.3,0.9,1.7
6476,1838562924,外联部部长李梦运,2019-03-24,中国,河南,商丘,退休了就会消停会么闲着那是不是不可能的外联部长卢晓峰先生纪检部部长杨灿,0.0,0.0,0.0,0.0,0.0,0.0
6477,1838562924,外联部部长李梦运,2019-03-23,中国,河南,商丘,完成交接开启新的生活方式,7.0,0.0,1.0,0.0,0.0,0.0
6478,1838562924,外联部部长李梦运,2018-12-01,中国,河南,商丘,没票的别着急有直播哦  转发内容:没票的别着急有直播哦,21.0,0.0,1.2,0.0,0.9,0.0
6479,1838562924,外联部部长李梦运,2018-11-27,中国,河南,商丘,第十五届社团文化节文艺汇演十二月一日本周六晚等你来看  转发内容:第十五届社团文化节文艺汇演十二月一日本周六晚等你来看,35.0,0.0,1.1,0.0,1.0,0.0
6480,1838562924,外联部部长李梦运,2018-11-19,中国,河南,商丘,好久没发说说了抛开不开心的事不想了只为你官宣生日快乐小姐姐追忆微风拂面,-9.0,0.0,-0.5,0.0,0.5,0.0
6481,1838562924,外联部部长李梦运,2018-07-29,中国,河南,商丘,结束了我的三下乡,0.0,0.0,0.0,0.0,0.0,0.0
6482,1838562924,外联部部长李梦运,2018-06-14,中国,河南,商丘,祝学长学姐鹏程万里前程似锦  转发内容:祝学长学姐鹏程万里前程似锦,19.0,0.0,1.3,0.0,0.9,0.0
6483,1838562924,外联部部长李梦运,2018-06-02,中国,河南,商丘,高校街舞挑战赛行政楼报告厅等你来看  转发内容:高校街舞挑战赛行政楼报告厅等你来看,27.0,0.0,1.2,0.0,1.0,0.0
6484,1838562924,外联部部长李梦运,2018-05-26,中国,河南,商丘,没到的不遗憾看直播了  转发内容:没到的不遗憾看直播了,23.0,46.0,1.2,2.4,1.0,1.0
6485,1838562924,外联部部长李梦运,2018-05-24,中国,河南,商丘,还有福利  转发内容:还有福利,22.0,0.0,2.4,0.0,1.2,0.0
6486,1838562924,外联部部长李梦运,2018-05-23,中国,河南,商丘,周六晚上行政楼报告厅不见不散  转发内容:周六晚上行政楼报告厅不见不散,21.0,0.0,1.2,0.0,0.9,0.0
6487,1838562924,外联部部长李梦运,2018-05-10,中国,河南,商丘,听说最近城建晚上挺热闹啊原来是这样有你喜爱的社团吗  转发内容:听说最近城建晚上挺热闹啊原来是这样有你喜爱的社团吗,120.5,0.0,3.3,0.0,2.3,0.0
6488,1838562924,外联部部长李梦运,2018-03-31,中国,河南,商丘,看到今天的他们感觉快要熬出来了加油吧  转发内容:看到今天的他们感觉快要熬出来了加油吧,29.0,0.0,1.2,0.0,1.0,0.0
6489,1838562924,外联部部长李梦运,2018-03-12,中国,河南,商丘,植树节动起手来吧  转发内容:植树节动起手来吧,17.0,0.0,1.3,0.0,0.9,0.0
6490,1838562924,外联部部长李梦运,2018-01-19,中国,河南,商丘,不怂说的就是你下学期不挂科不单身  转发内容:不怂说的就是你下学期不挂科不单身,29.0,0.0,1.2,0.0,1.0,0.0
6491,1838562924,外联部部长李梦运,2018-01-14,中国,河南,商丘,平西湖为证这学期考试不挂科开学来我就去表白这种话只能讲一次下学期要学习啊,2.0,0.0,0.1,0.0,0.3,0.0
6492,1838562924,外联部部长李梦运,2018-01-07,中国,河南,商丘,厉害了我的大城建没错就是这么会玩  转发内容:厉害了我的大城建没错就是这么会玩,31.0,0.0,1.1,0.0,1.0,0.0
6493,1838562924,外联部部长李梦运,2018-01-05,中国,河南,商丘,小青们辛苦了  转发内容:小青们辛苦了,15.0,12.0,1.4,1.1,0.9,0.5
6494,1838562924,外联部部长李梦运,2018-01-05,中国,河南,商丘,雪停了城建成了滑雪场大家都玩嗨了不过友情提示明天一早小心路滑打雪仗的注意手机卡包放好了别掉出来如果丢了没地找玩之有度,76.0,0.0,2.2,0.0,1.9,0.0
6495,1838562924,外联部部长李梦运,2018-01-01,中国,河南,商丘,想要的去领吧  转发内容:想要的去领吧,19.0,0.0,1.3,0.0,0.9,0.0
6496,1838562924,外联部部长李梦运,2018-01-01,中国,河南,商丘,这才是的正确打开方式别人嗮对象我就比较厉害了,10.0,0.0,0.8,0.0,0.4,0.0
6497,1838562924,外联部部长李梦运,2018-01-01,中国,河南,商丘,订个小目标比如早睡早起要返校了,0.0,0.0,0.0,0.0,0.0,0.0
6498,1838562924,外联部部长李梦运,2017-12-28,中国,河南,商丘,加油都辛苦了  转发内容:加油都辛苦了,17.0,13.0,1.3,1.0,0.9,0.6
6499,1838562924,外联部部长李梦运,2017-12-26,中国,河南,商丘,免费送春联可以的  转发内容:免费送春联可以的,17.0,0.0,1.3,0.0,0.9,0.0
6500,1838562924,外联部部长李梦运,2017-12-25,中国,河南,商丘,加油  转发内容:加油,11.0,0.0,1.6,0.0,0.7,0.0
6501,1838562924,外联部部长李梦运,2017-12-24,中国,河南,商丘,哎  转发内容:哎,11.0,0.0,1.6,0.0,0.7,0.0
6502,1838562924,外联部部长李梦运,2017-12-23,中国,河南,商丘,加油  转发内容:加油,11.0,0.0,1.6,0.0,0.7,0.0
6503,1838562924,外联部部长李梦运,2017-12-22,中国,河南,商丘,社联官方号官方认证了快来关注吧,0.0,0.0,0.0,0.0,0.0,0.0
6504,1838562924,外联部部长李梦运,2017-12-19,中国,河南,商丘,听说这个公众号官方认证了来试试,0.0,0.0,0.0,0.0,0.0,0.0
6505,1838562924,外联部部长李梦运,2017-12-07,中国,河南,商丘,学习法律知识全面推进依法治国  转发内容:学习法律知识全面推进依法治国,97.0,0.0,5.7,0.0,2.7,0.0
6506,1838562924,外联部部长李梦运,2017-12-05,中国,河南,商丘,发生了什么流量多的吓到我了,0.0,0.0,0.0,0.0,0.0,0.0
6507,1838562924,外联部部长李梦运,2017-11-30,中国,河南,商丘,摄影大赛又开始了一双双发现美的眼睛来定格你的视角吧  转发内容:摄影大赛又开始了一双双发现美的眼睛来定格你的视角吧,39.0,0.0,1.1,0.0,1.0,0.0
6508,1838562924,外联部部长李梦运,2017-11-23,中国,河南,商丘,心协不一样的感恩节表达  转发内容:心协不一样的感恩节表达,-1.0,0.0,-0.1,0.0,0.2,0.0
6509,1838562924,外联部部长李梦运,2017-11-23,中国,河南,商丘,感恩节我们在行动  转发内容:感恩节我们在行动,17.0,0.0,1.3,0.0,0.9,0.0
6510,1838562924,外联部部长李梦运,2017-11-20,中国,河南,商丘,里面有新生教官哦军体拳格斗还有真人免费体验  转发内容:里面有新生教官哦军体拳格斗还有真人免费体验,51.0,26.0,1.9,1.0,1.5,0.6
6511,1838562924,外联部部长李梦运,2017-11-17,中国,河南,商丘,吃火锅去睡啥觉  转发内容:吃火锅去睡啥觉,19.0,0.0,1.3,0.0,0.9,0.0
6512,1838562924,外联部部长李梦运,2017-11-17,中国,河南,商丘,带上你的舍友还有你的舍友的女朋友来行政楼报告厅看演出暖和暖和  转发内容:带上你的舍友还有你的舍友的女朋友来行政楼报告厅看演出暖和暖和,97.0,0.0,2.4,0.0,2.0,0.0
6513,1838562924,外联部部长李梦运,2017-11-16,中国,河南,商丘,请两天有人问我晚上想看节目但是好冷怎么办不用担心啦充分考虑大家的心情周五晚上七点行政楼报告厅不见不散哟  转发内容:请两天有人问我晚上想看节目但是好冷怎么办不用担心啦充分考虑大家的心情周五晚上七点行政楼报告厅不见不散哟,65.0,183.0,1.1,3.0,1.0,2.0
6514,1838562924,外联部部长李梦运,2017-11-16,中国,河南,商丘,约起来吧到场均有礼品中场大奖不断哦是不是说多了总之周五晚上七点有个晚会在等你哦  转发内容:约起来吧到场均有礼品中场大奖不断哦是不是说多了总之周五晚上七点有个晚会在等你哦,119.0,62.0,2.2,1.1,2.0,0.7
6515,1838562924,外联部部长李梦运,2017-11-14,中国,河南,商丘,相约周五不见不散  转发内容:相约周五不见不散,15.0,0.0,1.4,0.0,0.9,0.0
6516,1838562924,外联部部长李梦运,2017-11-12,中国,河南,商丘,继续加油哦  转发内容:继续加油哦,15.0,0.0,1.4,0.0,0.9,0.0
6517,1838562924,外联部部长李梦运,2017-11-12,中国,河南,商丘,拓展新业务老李头开张了  转发内容:拓展新业务老李头开张了,23.0,0.0,1.2,0.0,1.0,0.0
6518,1838562924,外联部部长李梦运,2017-11-10,中国,河南,商丘,哎心累上天饶过谁,0.0,0.0,0.0,0.0,0.0,0.0
6519,1838562924,外联部部长李梦运,2017-11-09,中国,河南,商丘,过完双十一来个马拉松助助兴  转发内容:过完双十一来个马拉松助助兴,51.0,0.0,2.4,0.0,1.9,0.0
6520,1838562924,外联部部长李梦运,2017-11-09,中国,河南,商丘,决赛喽我在图书馆报告厅等着你哦  转发内容:决赛喽我在图书馆报告厅等着你哦,29.0,0.0,1.2,0.0,1.0,0.0
6521,1838562924,外联部部长李梦运,2017-11-05,中国,河南,商丘,坚持这么多年的软件居然换版了本想把日子过成诗时而简单时而精致不料却过成了歌时而不靠谱时而不着调,41.0,26.0,1.4,0.9,0.5,0.5
6522,1838562924,外联部部长李梦运,2017-11-03,中国,河南,商丘,等你  转发内容:等你,13.0,0.0,1.4,0.0,0.8,0.0
6523,1838562924,外联部部长李梦运,2017-10-31,中国,河南,商丘,来演讲挑战不一样的明天  转发内容:来演讲挑战不一样的明天,0.0,23.0,0.0,1.2,0.0,0.6
6524,1838562924,外联部部长李梦运,2017-10-31,中国,河南,商丘,是时候使用你的权利了  转发内容:是时候使用你的权利了,23.0,0.0,1.2,0.0,1.0,0.0
6525,1838562924,外联部部长李梦运,2017-10-28,中国,河南,商丘,来有惊喜哦  转发内容:来有惊喜哦,30.0,0.0,2.3,0.0,1.3,0.0
6526,1838562924,外联部部长李梦运,2017-10-25,中国,河南,商丘,心疲了不过都过去了还好有大家一块浪一起耍忘掉不开心肆无忌惮放纵吧未来胜利三炮四郎传奇娃娃,-3.0,39.0,-0.1,1.6,0.6,2.1
6527,1838562924,外联部部长李梦运,2017-10-23,中国,河南,商丘,或许,0.0,0.0,0.0,0.0,0.0,0.0
6528,1838562924,外联部部长李梦运,2017-10-22,中国,河南,商丘,哎老表孩子大了可以放手了让他去浪吧双子的你我  转发内容:哎老表孩子大了可以放手了让他去浪吧双子的你我,43.0,0.0,1.1,0.0,1.0,0.0
